ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_total,company_type,rank,data_quality,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank
6592.T,"Mabuchi Motor Co., Ltd.",Consumer Cyclical,Auto Parts,Japan,JPY,384661782252.0,14.788932,11.9187155,1.26,1.1380218,1.8871789,1.293,7.009,0.08934,0.042740002,0.14104,0.10564999,0.29636,0.073,0.785,0.745,1.479,9.256,6.508,,135220002816.0,5005000192.0,263577223168.0,3.5,0.50060004,56.0,1.6,28.0,1782691200.0,0.465,1907.0,1005.9153987803357,1566.0,1526.0,2.9,10.0,,,0.25591,0.22848,False,False,,1018108.0,1302885.0,0.7591449109438637,-0.04249464995414243,0.0235294117647058,0.2095067454659072,,-0.178814892501311,0.25849306790315685,44.497607655502385,-0.034281168482785396,0.11282572590234774,True,0.4215369973882205,,42.69067031371692,59.0134529147982,70.92100651557955,84.3020260630677,22.351885098743267,67.36474694589877,,50.0,,standard,,0.875,6,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.007951533,25.9
6645.T,OMRON Corporation,Technology,Electronic Components,Japan,JPY,1092669553572.0,31.964336,20.500238,0.7333,1.3072009,1.4239501,1.773,14.484,0.03822,0.02611,0.03712,0.07836,0.45742,,,,24.107,1.826,0.905,-65045626880.0,166541000704.0,241208999936.0,1360132571136.0,1.82,0.5984,104.0,1.66,52.0,1774828800.0,1.134,6289.0,3418.285888671875,5557.0,4936.364,2.54545,11.0,,,0.0324,0.50916,False,False,,1634437.0,2478285.0,1.071349726144045,0.16645675902602863,0.14253623226962198,0.32573002170771637,,-0.11639370329146126,0.3963044344468596,60.1404741000878,0.12407882758914579,0.3006445587280382,False,0.52659709206339,19.015477004198807,32.06566034912278,73.87144992526159,,49.06786014080604,17.32495511669659,67.36474694589877,6.8181818181818175,50.0,,standard,,0.75,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.022517802,67.5
6701.T,NEC Corporation,Technology,Information Technology Services,Japan,JPY,5529210199292.0,20.502462,5.788917,0.34,2.685047,1.5432938,1.459,10.159,0.12557,0.051230002,0.075430006,0.15059,0.32972,,,,21.439,1.572,1.326,227444621312.0,659034013696.0,489215000576.0,5226171465728.0,1.0,0.1872,40.0,1.35,20.0,1790640000.0,0.268,6159.847439939296,3579.8687699824673,4162.0,5975.0,1.33333,12.0,,,0.049629997,0.51364,False,False,,9827644.0,8284471.0,0.6281219572049429,0.07212776919113861,-0.07163366599215659,-0.25888515626378916,,-0.32433391563979785,0.459489579114231,40.30010718113612,0.0005241574396230853,-0.12697138455706414,False,0.37502615399091993,70.03147996910813,47.27218435412484,22.66068759342302,,60.76495394051238,9.33572710951526,67.36474694589877,69.52479338842976,50.0,,standard,,0.75,8,STARK,8,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.020908419,63.6
6714.T,6714.T,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,12.041884816753926,,50.0,,standard,,0.0,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,1.3412967,98.7
6871.T,"Micronics Japan Co., Ltd.",Technology,Semiconductor Equipment & Materials,Japan,JPY,608210737320.0,50.269127,71.640564,,8.220729,7.8994555,7.546,22.795,0.24232,0.124069996,0.19198999,0.19590999,0.46870998,0.258,1.009,1.014,4.978,1.716,1.092,,13397000192.0,1300999936.0,580996694016.0,0.62,0.3049,95.0,2.51,95.0,1766966400.0,1.621,17500.0,3395.5375134698274,15690.0,9900.0,1.5,2.0,,,0.18466,0.40619,False,False,,979401.0,1440757.0,1.1725929174115641,0.2999171499585749,0.584848484848485,0.8788949077594861,,-0.10342857142857143,0.7094059278371322,70.27649769585254,0.3152820856735685,0.909718157770874,True,0.9257974901587511,,73.2794721195319,85.23168908819135,85.97328728769368,42.08222003937322,19.389587073608617,67.36474694589877,,50.0,,standard,,0.875,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.038656365,1.2
6963.T,"ROHM Co., Ltd.",Technology,Semiconductors,Japan,JPY,1600115361005.0,,47.703995,8.67,2.1107156,3.3256197,3.283,23.269,,,-0.32926,0.01042,0.23948,,,,52.728,3.788,2.629,,434193006592.0,399999991808.0,1579808718848.0,1.2,2.2183,50.0,2.13,25.0,1774828800.0,0.657,4633.0,1338.8301843788931,4145.0,2944.4443,2.77778,9.0,,,0.16138001,0.42007,False,False,,5745217.0,8651471.0,0.8947160857576805,0.1472460559092168,0.6153371168694015,0.811475298767331,,-0.10533131879991364,0.4773042134896893,62.32356134636265,0.18394834516560632,0.6249256169578499,True,0.8377029418458927,,13.243647234678624,85.02242152466367,,55.61182746236598,15.439856373429084,29.275741710296682,,50.0,,standard,,0.5,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,VÄNTA,0.008048642,26.5
7012.T,"Kawasaki Heavy Industries, Ltd.",Industrials,Specialty Industrial Machinery,Japan,JPY,2412257501160.0,22.278833,5.0585427,0.72,2.7470672,1.0436949,1.448,14.89,,,0.0468,0.07436,0.19683,,,,90.796,1.155,0.621,,132365000704.0,861188980736.0,3346860867584.0,1.31,0.2643,40.0,2.46,20.0,1790640000.0,0.923,3742.2069628878003,1704.8237555267613,2886.0,3746.923,1.61538,13.0,,,0.074039996,0.50046,False,False,,17125432.0,18841042.0,1.0254568770382793,-0.13721973094170403,-0.14351246186724842,0.21317849823971424,,-0.22879733039326056,0.5168810085840698,42.780389523169916,-0.09489691593140093,0.1515857462625878,False,-0.1135271785273585,,25.411061285500747,41.94319880418535,,30.66811566583835,13.913824057450627,67.36474694589877,,50.0,,standard,,0.625,2,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,VÄNTA,0.035030924,81.7
7105.T,"Mitsubishi Logisnext Co., Ltd.",Industrials,Farm & Heavy Construction Machinery,Japan,JPY,,,17.883041,,1.26165,0.2525391,0.502,5.701,-0.00139,0.01485,-0.00032000002,0.0124699995,0.23346001,-0.042,,,140.89,1.579,0.649,,22150000640.0,183185997824.0,324969496576.0,0.0156,0.2962,24.0,1.04,24.0,1774828800.0,0.418,2218.0,1521.0,,,,,,,0.81276,0.13255,False,False,,180836.0,299430.0,0.0,,,,,,0.25282952605958003,19.23076923076924,,,False,,,15.94220552992125,,13.081936685288639,56.14856403333817,,24.171029668411865,,50.0,,standard,,0.75,3,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,0.20240258,96.6
7167.T,"Mebuki Financial Group,Inc.",Financial Services,Banks - Regional,Japan,JPY,1282531959820.5,15.355659,34.850803,,1.2134392,3.6534166,1.25,,0.08239,0.0039500003,0.23975,0.31711,0.0,0.199,1.243,1.138,,,,,2456853938176.0,1602583003136.0,438789963776.0,2.9,0.3145,40.0,3.0,20.0,1790640000.0,,1403.0,676.7378251204726,1366.5,1466.0,2.0,5.0,,,0.05113,0.3732,False,False,,2526460.0,2866128.0,0.9176866690958093,0.016741071428571397,0.05691199990936191,0.45732997649003315,,-0.026015680684248088,0.31598041211642264,70.46979865771812,0.07572824662865285,0.290990656224291,True,0.745391794664622,,40.832473641822745,82.09267563527654,85.5565792955083,47.75985663082437,16.15798922800718,67.36474694589877,,50.0,,standard,,0.625,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.022401951,67.5
7186.T,"Yokohama Financial Group, Inc.",Financial Services,Banks - Regional,Japan,JPY,1772250846643.5,16.953747,21.524027,,1.2712635,4.5678687,0.697,,0.07964,0.00428,0.27456,0.30902,0.0,0.165,0.095,0.073,,,,,4051443908608.0,2535513128960.0,270251114496.0,3.01,0.4042,48.0,3.24,24.0,1790640000.0,0.208,1686.618371144786,863.227568420665,1594.5,,2.0,,,,0.07467,0.46231997,False,False,,3839980.0,3711685.0,1.0908302771748621,0.04011741682974557,-0.008564490529436086,0.4622888789130237,,-0.05461719895903949,0.327350723874646,68.72635561160152,0.07745705003457082,0.24809452962608036,True,0.8345889743033306,,41.14563877738222,73.90134529147981,55.063969843134,68.62520974195535,15.170556552962298,67.36474694589877,,50.0,,standard,,0.75,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.008640846,28.2
8028.T,8028.T,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,12.041884816753926,,50.0,,standard,,0.0,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,1.3412967,98.7
2881.TW,"Fubon Financial Holding Co., Ltd.",Financial Services,Insurance - Life,Taiwan,TWD,1300976683651.5264,11.373955,11.403983,1.36,1.3796102,1.3407468,-0.188,-0.538,0.12322,0.01671,0.124639995,-0.00327,0.45593,0.24,0.018,0.018,75.827,2.555,1.737,148908654592.0,2316326141952.0,756607287296.0,-182384902144.0,4.31,0.4954,4.15,3.78,4.146341,1751328000.0,0.608,98.80000305175781,73.50666640584801,95.19999694824219,98.025,2.2,10.0,,,0.40671003,0.23020001,False,False,,24765772.0,38580383.0,0.8169118310195527,0.08304886570694836,0.03703696931869849,0.02918915619721285,,-0.03643730761455255,0.19418754383868084,70.39104692759193,0.06292703737336325,0.05971711436905247,True,0.7667004609620363,,39.42867112102063,66.09865470852019,52.29010318454189,68.43667667215439,16.06822262118492,67.36474694589877,,50.0,,standard,,0.875,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.0021613385,10.3
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,1306132999440000.0,,4.8130198,2.3838,,9.888679,9.444,13.622,0.61172,0.27888,0.56901,0.71535003,0.59647,1.981,3.966,3.976,11.752,12.258,10.144,,54329998311424.0,19317999534080.0,1247383056809984.0,0.16,0.0402,3000.0,1.09,375.0,1779926400.0,2.027,1995000.0,195362.15996381413,1840000.0,2076603.1,1.36842,38.0,,,0.20715,0.42748,False,False,,4739774.0,6313547.0,1.1846050918783417,0.619718309859155,1.1043324302001727,2.0440849469275575,,-0.07769423558897248,0.6746010435854033,79.42857142857143,0.5609888525035207,1.6396105367266878,True,0.7797068547622794,,93.52487702942929,90.43348281016442,96.61565630021823,48.40777758462769,0.17953321364452424,67.36474694589877,,50.0,,standard,,0.625,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.06610216,0.3
035420.KS,NAVER Corporation,Communication Services,Internet Content & Information,South Korea,KRW,29896964000000.0,,13.299715,25.8784,,2.393806,2.017,,,,0.13458,0.16713,0.69204,,,,5.322,1.201,1.106,,8357000249344.0,1645999947776.0,25193485434880.0,1.29,0.0875,2630.0,0.46,2630.0,1772064000.0,1.128,291933.3987068965,179217.42373430677,200000.0,296846.16,1.59259,26.0,,,0.00154,0.37552,False,False,,853085.0,1093486.0,1.0190264518886427,-0.05213270142180093,-0.20432721670241494,-0.2226888855380842,,-0.3149122337975395,0.4739860456090047,39.0625,-0.05374716124148371,-0.15013396766926757,False,0.006547284734760256,,66.39760837070254,15.186846038863976,,43.807746332992004,3.7701974865350087,67.36474694589877,,50.0,,standard,,0.375,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.03249337,79.9
005380.KS,Hyundai Motor Company,Consumer Cyclical,Auto Manufacturers,South Korea,KRW,134201851758000.0,,13.35012,4.13,,0.9244379,1.854,24.957,0.0754,0.01778,0.04592,0.05475,0.17708,0.034,,-0.261,138.597,,,,18977000521728.0,183262999740416.0,348142599929856.0,1.43,0.3741,10000.0,4.0,2500.0,1779926400.0,1.538,774500.0,172449.75143308783,663000.0,660690.8,1.6129,31.0,,,0.3367,0.26865998,False,False,,1719507.0,2900731.0,1.1084981492438,0.3051181102362204,0.38586983680037035,1.4855385146001958,,-0.143963847643641,0.5952639653707462,75.16778523489933,0.24055085697178358,0.829711073634763,True,0.7836521889102601,,23.568408782160652,81.19581464872944,23.795113948745232,13.336444298824782,0.6283662477558348,67.36474694589877,,50.0,,standard,,0.625,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.030478504,78.0
051910.KS,"LG Chem, Ltd.",Basic Materials,Chemicals,South Korea,KRW,26330943193000.0,,14.88925,1.13,,0.63564634,1.447,13.866,-0.03778,-0.00299,-0.03961,-0.03688,0.17002001,,,,71.782,1.092,0.702,-6601622683648.0,10902789160960.0,33813495283712.0,66445539016704.0,0.53,0.0,2000.0,1.29,2000.0,1774828800.0,1.457,437500.0,180340.25718400374,373000.0,441640.0,1.72,25.0,,,0.34978,0.31518,False,False,,394441.0,446140.0,0.7135326884632177,0.053672316384180796,0.16946642310621107,-0.05441127912422772,,-0.14742857142857146,0.5697008865605366,44.23676012461059,0.0687100976769155,0.11585217560770178,False,0.2309187251701928,17.451187739123487,10.085629307806233,56.05381165919283,,23.576125852932947,4.129263913824058,67.36474694589877,3.202479338842975,50.0,,standard,,0.5,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,VÄNTA,0.044853542,86.6
207940.KS,"Samsung Biologics Co.,Ltd.",Healthcare,Biotechnology,South Korea,KRW,64159258086000.0,,28.447624,3.2395,,13.327641,37.929,,,,0.39925,0.46221,0.55152,,,,11.599,1.701,0.591,,1619999981568.0,918999990272.0,182589394518016.0,,0.0,,,,,0.259,1987000.0,1356000.0,1386000.0,2170392.5,1.41667,24.0,,,0.74373,0.15293,False,False,,54967.0,75498.0,0.8026206450533994,-0.1348314606741573,-0.18947368421052635,-0.26171797986383727,,-0.3024660291897333,0.3427993565629131,22.480620155038764,-0.10307517084282458,-0.16665845074672092,False,0.07158155413670327,,84.99252615844544,15.276532137518686,,69.36330934404448,1.7055655296229804,12.041884816753926,,50.0,,standard,,0.375,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.021980302,66.2
086790.KS,Hana Financial Group Inc.,Financial Services,Banks - Regional,South Korea,KRW,30637262064200.0,,6.508404,4.79,,2.4736493,2.43,,0.09048,0.0061500003,0.32319,0.3037,0.0,0.829,,0.109,,,,,140616415576064.0,137453734199296.0,30098298241024.0,3.85,0.32529998,4580.0,6.33,1145.0,1778198400.0,0.831,131074.85266992642,63115.1960184488,114200.0,149095.23,1.38095,21.0,,,0.01534,0.56873,False,False,,961727.0,957755.0,1.1594499795198345,-0.048519293299577826,-0.04674973391668957,0.22257750444344393,,-0.12874210671379338,0.3770713016544419,37.596020455629066,-0.016286232850860394,0.16690508800653947,False,-0.14991747193645932,,43.169372689687954,57.27952167414051,73.05672734643206,40.60889703035177,3.680430879712747,67.36474694589877,,50.0,,standard,,0.5,2,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.016691636,53.3
105560.KS,KB Financial Group Inc.,Financial Services,Banks - Regional,South Korea,KRW,54267223302000.0,,8.0938835,0.74,,3.293269,5.436,,0.09991,0.0075700004,0.36583,0.60714,0.0,0.152,0.168,0.115,,,,,139533874102272.0,172020872511488.0,89576525791232.0,2.96,0.273,4598.0,4.78,1143.0,1778112000.0,0.767,169620.12170272676,90573.8037006579,153000.0,194250.0,,20.0,,,0.02542,0.56824,False,False,,1301475.0,1488157.0,0.8078047820527047,-0.025862592108810478,0.0006283561848632324,0.21456947530896353,,-0.09798437553213701,0.37964970647695506,44.09972899362009,0.0014890050979328162,0.17745608454505057,False,0.09028433394088031,,49.1373703375334,64.72346786248131,59.421293914607524,42.76390254073213,2.244165170556553,67.36474694589877,,50.0,,standard,,0.5,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.014600936,47.6
006400.KS,"Samsung SDI Co., Ltd.",Industrials,Electrical Equipment & Parts,South Korea,KRW,47356787207000.0,,36.275585,12.2945,,3.5298696,4.261,,-0.01348,-0.02118,-0.03337,-0.04362,0.13501,0.126,,,46.784,0.873,0.475,,1738000039936.0,11653999493120.0,58233892896768.0,0.36,0.0,977.13,0.25,977.12604,1735257600.0,1.621,723000.0,157700.0,613000.0,732564.5,1.90323,31.0,,,0.22959,0.27782,False,False,,901928.0,819849.0,0.5661030958891764,0.3014861995753715,0.6089238845144358,0.946031746031746,,-0.1521438450899032,0.6241374036322809,43.85964912280702,0.19497836172950223,0.8120279637594408,False,0.33831011608746986,,9.286130597721847,80.98654708520179,68.90130353817506,23.36046650734134,2.6032315978456015,67.36474694589877,,50.0,,standard,,0.625,2,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.045251407,0.9
3690.HK,Meituan,Consumer Cyclical,Internet Retail,China,HKD,459648180475.74396,,15.511233,16.8406,2.888118,1.3902124,1.165,-17.67,-0.14434,-0.057789996,-0.06401,-0.21325001,0.30425,0.028,,,57.368,1.822,1.404,-16698223616.0,166833700864.0,86619103232.0,424912388096.0,,0.0,,,,,0.201,149.8000030517578,73.5999984741211,82.1500015258789,110.61915,1.89744,35.0,,,0.0185,0.37742,False,False,,49900415.0,34804587.0,1.165368757796763,-0.07436617999009687,-0.09774850332316476,-0.19460782817765776,,-0.45160213716754716,0.39620144021280795,50.78948298321049,-0.006205896828405,-0.158544877999522,False,0.25743461154024855,,11.379337537239426,18.834080717488792,31.890130353817504,59.59029652646983,21.274685816876122,12.041884816753926,8.057851239669422,50.0,,standard,,0.75,3,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.02091514,63.7
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",Financial Services,Insurance - Life,China,HKD,460632620643.0995,7.3983254,5.6845856,0.4,0.95625895,1.1753076,-0.034,-0.142,0.11279,0.00979,0.13935,0.48956,0.36084998,-0.033,-0.132,-0.074,140.542,3.675,3.437,527688990720.0,3594554966016.0,2015781978112.0,-31970756608.0,4.85,0.3547,3.03,5.68,1.75,1780358400.0,0.723,74.69999694824219,43.690537567825906,61.849998474121094,82.6672,1.22222,16.0,,,0.12951,0.41073,False,False,,38887149.0,30837319.0,0.8025268220760352,-0.012769401951687964,-0.15273974692984804,0.06729935564859901,,-0.17202140561029133,0.2909615791380489,53.846139590051514,-0.005722949781961861,0.016871473926474145,False,0.35099356971068624,,51.83384635375395,38.6846038863976,19.460969502333644,55.05293545897714,21.18491921005386,67.36474694589877,,50.0,,standard,,0.875,5,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,VÄNTA,0.012958062,42.4
1398.HK,Industrial and Commercial Bank of China Limited,Financial Services,Banks - Diversified,China,HKD,594539196890.1749,5.9051723,5.510313,2.0695,0.53831404,3.6255164,5.684,,0.08889,0.0069700005,0.55146,0.65656,0.0,0.034,0.043,0.033,,,,,4014556053504.0,5242882097152.0,3827260194816.0,5.08,0.3034,0.35,7.52,0.19441,1777852800.0,0.15,7.117570130716172,5.086128289935642,6.849999904632568,8.236749,1.5,16.0,,,0.0,0.47171003,False,False,,221016257.0,157113862.0,0.7158954005290359,0.007842663212313195,0.08049385267772435,0.14104574996233055,,-0.03759291740995896,0.1868399889981385,40.91003705515116,0.028394488217871938,0.1272852818973791,False,0.05654310742348054,,49.51963472903818,73.75186846038864,37.17998470981556,93.96886386878344,19.47935368043088,67.36474694589877,,50.0,,standard,,0.75,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.010695611,34.6
3968.HK,"China Merchants Bank Co., Ltd.",Financial Services,Banks - Regional,China,HKD,213844184997.9511,7.0790277,6.470811,1.2347,0.90199345,3.931396,0.276,,0.11921,0.01166,0.50449,0.61954,0.0,0.017,0.007,0.015,,,,,1800973058048.0,691305971712.0,82382553088.0,7.05,0.5249,3.31,4.67,1.118595,1768348800.0,0.579,53.319332882366346,43.73594718313949,46.58000183105469,58.60122,1.75,20.0,,,0.17571,0.52568,False,False,,14880354.0,13525334.0,0.9117419307440936,-0.09200774807411694,-0.053636719304630764,-0.0704711775808391,,-0.12639563713559654,0.20583287626402033,20.775136856349334,-0.04979494669532325,-0.0441320400117684,False,0.22654808287030948,,52.90156895592416,42.690582959641254,32.181522894543356,77.51851686374964,27.91741472172352,67.36474694589877,,50.0,,standard,,0.75,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.00093624514,7.5
0939.HK,China Construction Bank Corporation,Financial Services,Banks - Diversified,China,HKD,2106055777175.9575,5.84,5.522924,2.3949,0.5603497,3.7293942,5.04,,0.09548,0.00763,0.55632,0.68353,0.0,0.05,0.0,0.035,,,,,5293374177280.0,6010644201472.0,3097096355840.0,4.95,0.30290002,0.43,7.9,0.2029,1782950400.0,0.247,9.050000190734863,6.619704088112649,8.760000228881836,10.514012,1.35294,17.0,,,0.63251,0.18128,False,False,,249918127.0,198173498.0,0.47035090445772004,0.024561407422486026,0.08415845440551517,0.10520989693981475,,-0.032044194004539506,0.20287693450343133,43.269253694116,0.037742583589499334,0.11058684009372244,False,0.1515318392581414,,50.45034996006596,73.27354260089686,37.51037515125655,89.53300767481807,14.362657091561939,67.36474694589877,,50.0,,standard,,0.75,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.013744121,44.6
2388.HK,BOC Hong Kong (Holdings) Limited,Financial Services,Banks - Regional,Hong Kong,HKD,487616614574.97235,12.168865,10.8843155,2.5211,1.3600707,7.0948763,-0.676,,0.116730005,0.00949,0.58376,0.69141,0.0,-0.027,-0.012,-0.012,,,,,689727012864.0,150518005760.0,-46433918976.0,7.68,0.6032,3.54,5.59,1.255,1782691200.0,0.219,46.86000061035156,30.665792012437258,46.119998931884766,46.84933,2.0,15.0,,,0.0,0.75408995,False,False,,11556727.0,9421232.0,0.8616852648532852,0.05769027536856197,0.07933611899578663,0.20816395584405178,,-0.015791755630138127,0.22294797093583635,76.50750760893632,0.06950265117846377,0.17288916011216582,True,0.8177806468381108,,53.04113739933824,79.46188340807174,26.255592848939546,86.85178566109671,20.73608617594255,67.36474694589877,,50.0,,standard,,0.75,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.0032067474,12.5
0005.HK,HSBC Holdings plc,Financial Services,Banks - Diversified,United Kingdom,HKD,2368167379917.6445,14.567512,9.5623665,1.0417,1.7330986,37.133747,31.419,,0.11611,0.00722,0.34977,0.54863,0.0,0.033,0.026,0.003,,,,,1162820976640.0,773452988416.0,2003744587776.0,4.2,0.6191,5.86,5.02,0.1,1778716800.0,0.574,144.69738736956066,86.59407120257491,138.10000610351562,160.22643,1.63636,10.0,,,0.00208,0.51225,False,False,,18895155.0,14339278.0,0.9758545749131317,-0.028826834681737523,0.01908231356851786,0.2905288417629832,,-0.04559433577881511,0.25892841900928276,47.07321505026383,0.02866567794448205,0.1880028773896616,False,0.1860314011776691,,49.923809718890574,74.1405082212257,34.77273591000646,67.89409148224267,14.003590664272892,67.36474694589877,,50.0,,standard,,0.75,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.006311811,20.6
0762.HK,China Unicom (Hong Kong) Limited,Communication Services,Telecom Services,Hong Kong,HKD,242948121750.8316,10.179487,10.178736,4.0,0.57145023,0.62025136,0.517,2.334,,,0.050479997,0.0416,0.51980996,-0.005,,-0.176,9.191,,,,68212998144.0,34087000064.0,202534649856.0,3.95,0.649,0.3,6.24,0.1329,1780444800.0,0.491,10.33953730625626,6.949999809265137,7.940000057220459,9.324053,2.15385,13.0,,,0.79934,0.01598,False,False,,27653841.0,29851649.0,2.698410303568371,0.08174385451763566,0.10431154298070178,-0.19226855352538375,,-0.2320739485686546,0.20730183359835008,74.79677223642612,0.06872694976067639,-0.0624607278896826,True,1.0241258538729334,,38.1763826606876,41.52466367713004,18.643192845108246,83.11346626091733,26.21184919210054,67.36474694589877,,50.0,,standard,,0.75,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.014341695,46.4
1833.HK,Ping An Healthcare and Technology Company Limited,Healthcare,Health Information Services,China,HKD,21053596212.556576,47.142857,30.798395,4.9029,1.8442613,3.850206,2.792,63.96,0.05606,0.00879,0.0694,0.0494,0.32411,0.093,3.778,8.901,0.508,2.703,2.42,-10202320896.0,6295327232.0,50290000.0,15265107968.0,,0.0,,,9.7,1733443200.0,1.109,24.399999618530273,6.699999809265137,9.899999618530273,15.516877,2.21429,14.0,,,0.53714,0.1177,False,False,,9493449.0,7409286.0,1.3663804306207525,-0.1911764866294703,-0.30526318466454216,-0.2505677827447613,,-0.5942623043726671,0.5370826453084341,28.2352919177073,-0.14540247249179272,-0.3262074928441048,False,0.05425031056694477,,26.89998693912269,6.576980568011958,84.69131562633986,55.35900702077066,69.83842010771993,12.041884816753926,,50.0,,standard,,0.875,6,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.015931815,51.5
2628.HK,China Life Insurance Company Limited,Financial Services,Insurance - Life,China,HKD,221449369703.14978,5.044068,5.712468,0.38,1.219576,2.4588995,-3.046,-5.778,0.25482,0.01502,0.42323002,0.38050997,0.56923,-0.152,-0.324,-0.323,45.078,6.329,6.246,73387622400.0,2176234946560.0,275873005568.0,-1042085642240.0,3.23,0.1345,0.96,4.94,0.618,1782777600.0,0.877,36.15999984741211,14.740959611448309,29.760000228881836,36.093075,1.64706,15.0,,,0.0,0.44759,False,False,,58340927.0,47470738.0,1.7592455217857272,0.06058449021008783,-0.15068494716579106,0.15887849981387014,,-0.1769911406398501,0.389893982475156,69.81627874727727,0.06585677693890002,0.10223576125450373,True,0.6368675125583572,,71.20478888980044,42.72047832585949,7.980887166451569,57.945839544138806,27.37881508078995,67.36474694589877,,50.0,,standard,,0.875,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.007595333,24.5
2800.HK,Tracker Fund Of Hong Kong,Unknown,Unknown,Unknown,HKD,81487661249.98828,,,,0.88243335,,,,,,,,,,,,,,,,,,,2.86,,,,,,,28.11288681640194,22.30800961125642,25.81999969482422,,,,,,,,False,False,,737419157.0,610344802.0,1.629892418329815,-0.02583448683319045,-0.044444491502991124,-0.012520104858568026,,-0.08156000259069729,0.1830570395581239,46.767412302587225,-0.0015880477426193362,-0.005755863323874344,False,0.10745639297648876,,,51.65919282511211,,94.35483870967742,43.806104129263915,67.36474694589877,,50.0,,standard,,0.125,1,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.007786446,25.1
